Price,Open,High,Low,Close,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2021-08-17,283.36638642170044,284.37426904696963,282.096787928393,284.0350646972656,20075300
2021-08-18,283.5689657375722,286.26832663173434,281.85028818269654,282.2969665527344,21813000
2021-08-19,280.3161283728074,288.8414504972894,280.26759054859315,288.1617431640625,29850500
2021-08-20,291.02622103620047,296.9686974957663,289.4143680042962,295.5316162109375,40817600
2021-08-23,294.45384713322585,296.5414777156917,293.09446184457664,295.813232421875,22830200
2021-08-24,296.1724501915496,296.7841808862447,293.2400602566373,293.8420715332031,18175800
2021-08-25,295.47330963483773,295.7549060463655,291.705879753197,293.249755859375,20006100
2021-08-26,292.25940248209304,293.65763586776285,290.27859654604237,290.4145202636719,17666100
2021-08-27,290.3174394621437,292.1429126270701,288.2200892066355,291.0262756347656,22605700
2021-08-30,292.38564077260276,295.39572740143205,292.3273835166958,294.78399658203125,16348100
2021-08-31,295.5898670496247,295.6675334947297,292.7545528691658,293.12353515625,26285300
2021-09-01,294.08485394098176,296.3375664119576,292.74487790855,293.07501220703125,18983800
2021-09-02,293.4343256300039,294.5606523132115,291.47289927339045,292.4147644042969,16285600
2021-09-03,292.2593565497962,293.8226716672976,291.55055018077155,292.405029296875,14747900
2021-09-07,292.27881120532527,292.3564776599139,289.5503213901356,291.4728698730469,17180400
2021-09-08,291.08446350164445,291.8903751604786,288.841470630968,291.5019836425781,15046800
2021-09-09,292.0943231689544,293.3760419262117,288.38512023463784,288.62786865234375,19927000
2021-09-10,289.7639828932236,291.22047359352,286.8121534435566,287.132568359375,19633400
2021-09-13,288.91908965563766,289.8803933226824,285.5497411934658,288.3753356933594,23652900
2021-09-14,290.870838052277,292.6477729197862,289.45319570500504,291.09417724609375,21853400
2021-09-15,294.46361494761356,296.46385997944475,293.06538138309713,295.9783630371094,28356300
2021-09-16,294.94905670941716,296.454085096136,292.0360756003799,296.36669921875,19550800
2021-09-17,295.3471347187819,295.66754956676783,290.84171021613025,291.1718444824219,41372500
2021-09-20,287.7345437164679,290.0552328316619,281.12207913636246,285.763427734375,38278700
2021-09-21,287.1131305042579,288.90947478186877,285.5401254460653,286.2489318847656,22364100
2021-09-22,288.1229360686381,291.51169418527275,285.96732913269386,289.91925048828125,26626300
2021-09-23,290.1814524287198,292.17197751848266,288.8997337245694,290.870849609375,18604600
2021-09-24,289.57945349834876,291.1038910429422,288.31714394519224,290.6669616699219,14999000
2021-09-27,287.5500349313378,287.87044975435487,284.4428438176853,285.6371765136719,23571700
2021-09-28,281.3939822590245,282.3455668198129,274.54848804403434,275.296142578125,43186200
2021-09-29,276.8302447415665,278.4517872453746,274.8008719413528,275.76214599609375,26353700
2021-09-30,277.42253659950734,279.48103801905324,273.45117685474776,273.74249267578125,32343600
2021-10-01,273.93668794090405,281.5687124397736,273.13077635513565,280.7142333984375,30086300
2021-10-04,279.0634885546859,279.4033421605899,272.1208918870732,274.8979187011719,31350700
2021-10-05,275.81072351011215,281.9765388699804,275.81072351011215,280.3841247558594,24993000
2021-10-06,277.4905998582851,285.11290691917225,277.22844220666855,284.60797119140625,28002600
2021-10-07,286.61790021974554,288.0355722925851,285.39446836339914,286.2974853515625,20430500
2021-10-08,287.62774191888644,288.0355722925851,285.2391058225794,286.2974853515625,17685700
2021-10-11,284.42343542741787,289.32694085927545,284.2583534904783,285.6954345703125,19298600
2021-10-12,286.7732490189577,286.87035430636377,283.86998760946784,284.3846130371094,17974100
2021-10-13,286.3557332608353,288.6569834089462,284.9769092762647,287.7151184082031,23416300
2021-10-14,290.531027152516,294.473259346029,289.1910510570346,293.9683532714844,27262900
2021-10-15,293.57020251326225,295.6190144253903,291.8029870432012,295.3859558105469,25384800
2021-10-18,294.7645202263626,299.2699149069707,293.9100411578753,298.3766174316406,22729300
2021-10-19,299.40588216647706,300.32830830606736,298.30865465847006,299.28936767578125,17682100
2021-10-20,300.24100218707787,300.71680932696535,297.23091530429093,298.49322509765625,16537100
2021-10-21,298.2601686448937,301.99847094441355,297.47363643131564,301.74603271484375,16918100
2021-10-22,301.39643602561927,302.06642404358996,298.87184650031855,300.1924133300781,17449300
2021-10-25,300.38656389761695,300.425411938426,297.5706884026041,299.1922607421875,17554500
2021-10-26,301.9789750399638,303.33835999791415,299.648596593139,301.1147766113281,28107300
2021-10-27,306.83398322982805,316.64102469624345,306.83398322982805,313.7960205078125,52588700
2021-10-28,314.92236414038393,315.44670901956124,312.03851175347165,314.9418029785156,26297900
2021-10-29,314.728152606127,322.36986730991435,314.504813415939,322.0008850097656,34766000
2021-11-01,321.7484299201284,321.87466383121,316.9031812654862,319.816162109375,27073200
2021-11-02,320.72892325182636,323.7778576608119,320.42791757863046,323.4671325683594,26487100
2021-11-03,324.2147538453636,325.18574743557576,321.05902467717414,324.3118591308594,21500100
2021-11-04,323.2341060543829,326.77822712235803,319.95214261697197,326.6811218261719,23992200
2021-11-05,328.6911416385688,328.9630187345761,324.7197802997132,326.31219482421875,22570100
2021-11-08,327.51609350301896,327.8559471522163,324.7390663351599,327.215087890625,20897000
2021-11-09,327.3316181784163,328.89493318728245,324.8264678824452,326.2052917480469,21307400
2021-11-10,324.8653463513802,324.92360359867104,320.3502318920936,321.2046813964844,25500900
2021-11-11,321.64161873709384,324.08851185575685,320.9230929806138,322.7873840332031,16849800
2021-11-12,324.23417186940327,327.448158076111,324.10793796959894,326.95294189453125,23831000
2021-11-15,327.7492002091939,328.07933448956584,324.34100306430065,326.32183837890625,16723000
2021-11-16,325.9431262382948,330.7884044776103,325.7780739195618,329.66204833984375,20886800
2021-11-17,329.71074222462875,332.8722454538479,328.7963358387889,329.8858337402344,19053400
2021-11-18,328.9713476663331,333.12509451765436,327.9402138531985,331.9772033691406,22463500
2021-11-19,333.30997740895356,335.70298365826625,332.8819561693576,333.76715087890625,21963400
2021-11-22,335.2359926275546,340.14849893917426,330.3040416031067,330.576416015625,31031100
2021-11-23,327.87207454520785,330.2067459948362,324.47711718063465,328.48492431640625,30427600
2021-11-24,327.12312025923825,328.9519327535902,324.8176599269324,328.708740234375,21661300
2021-11-26,325.24569992527694,328.72820393952577,319.1853313091534,320.7028503417969,24217200
2021-11-29,325.8196087405112,329.7982347536724,325.6250428524022,327.4635925292969,28563500
2021-11-30,326.1892561785547,328.58226215914226,320.0316052151952,321.5880432128906,42885600
2021-12-01,326.00451836992426,330.04150921452083,320.4208262965755,321.0920104980469,33337600
2021-12-02,321.3059161713447,324.40905481774183,318.8739911937033,320.5179748535156,30766000
2021-12-03,322.9499339831109,323.64062212414194,309.3700717841347,314.2144775390625,41779300
2021-12-06,315.128835632931,318.5335304412472,310.5373603039669,317.3078308105469,30032600
2021-12-07,322.60945597891174,326.65615304128755,321.11138187163976,325.8001403808594,31021900
2021-12-08,326.17952365557323,326.36435234032024,321.7923212227663,325.8487854003906,24761000
2021-12-09,325.30401993120887,327.3273684732717,323.0763683143852,324.0296936035156,22214200
2021-12-10,325.8585374509906,333.6601429338765,325.67370875782035,333.2126770019531,38095700
2021-12-13,331.40328654019635,334.42861676910195,329.84684855560926,330.15814208984375,28899400
2021-12-14,324.14644522036787,325.5277917874379,315.2844944098965,319.3993225097656,44438700
2021-12-15,319.6619664219999,326.0628102666552,315.6638955841935,325.5375061035156,35381100
2021-12-16,326.56862022175784,327.5900465707224,314.22416609950005,316.052978515625,35034800
2021-12-17,312.14243841653024,316.0724374792518,308.6112786111731,314.98291015625,47750300
2021-12-20,311.3350554322163,314.0101731797365,308.9226046084139,311.1988830566406,28326500
2021-12-21,314.4868794889813,318.805981458776,311.09189137730567,318.3779602050781,24740600
2021-12-22,319.3603867790755,324.52579322794156,316.879835094261,324.1269836425781,24831500
2021-12-23,323.6892397112023,327.2301370037353,323.66979499703837,325.576416015625,19617800
2021-12-27,326.3253793104447,333.1542429444219,326.29619740117903,333.12506103515625,19947000
2021-12-28,333.8060207410828,334.44805250573944,331.0530946934616,331.957763671875,15661500
2021-12-29,332.00643908331915,334.9247495224456,330.4305561960451,332.6387634277344,15042000
2021-12-30,332.59979299362385,333.78657357656004,329.59393726748044,330.080322265625,15994500
2021-12-31,329.29247867407105,330.11930966704404,326.7049061535876,327.162109375,18000800
2022-01-03,326.21846414915797,328.79629901774877,320.80012748139205,325.6347961425781,28865100
2022-01-04,325.712585604074,326.0725354624278,317.2397667073394,320.05108642578125,32674300
2022-01-05,316.9868249346307,317.19112801347296,307.37588205960316,307.7649841308594,40054300
2022-01-06,304.6229360221158,310.02182762578025,303.00813417247446,305.33306884765625,39646100
2022-01-07,305.5956989498197,307.8817144573573,301.6462550034294,305.48870849609375,32720000
2022-01-10,301.0625932107802,306.15019125836943,296.39330884640736,305.7124328613281,44289500
2022-01-11,304.8466991075708,307.9887275354808,301.4517409536046,306.40313720703125,29386800
2022-01-12,310.9653561516189,314.60350595104916,308.44585607428314,309.60345458984375,34372200
2022-01-13,311.7435931335858,312.1424323832411,295.72207055768473,296.5002746582031,45366000
2022-01-14,295.96527201569677,302.35637803001896,295.47888701649265,301.7532653808594,39846400
2022-01-18,295.7902211612541,301.364175018183,293.5236501292104,294.40887451171875,42333200
2022-01-19,297.9497639039901,305.3622673575025,294.4575227878917,295.0703430175781,45933900
2022-01-20,300.654013313696,303.16374670375416,292.9399547929001,293.3874206542969,35380700
2022-01-21,294.44776829500927,295.82908513910786,287.56053972855347,287.9691162109375,57984400
2022-01-24,284.2434310873334,289.01970608679983,268.5331704445488,288.29986572265625,85731500
2022-01-25,283.5819529147249,286.95746663545754,277.40488600513294,280.63446044921875,72848600
2022-01-26,299.6034293699441,300.09955158053,285.05079816308023,288.6305847167969,90428900
2022-01-27,294.4185725358936,298.932209910728,289.8173597366347,291.67535400390625,53481300
2022-01-28,292.0547469763375,300.0800994540567,286.432137579411,299.8660888671875,49743700
2022-01-31,300.5373020221314,303.87389598233557,298.02753880893874,302.51202392578125,46444500
2022-02-01,301.9575426078095,302.17155319764396,296.82131813836816,300.35247802734375,40950400
2022-02-02,301.1987730404669,306.539270720024,300.4691955569609,304.9244689941406,36636000
2022-02-03,301.0625819638804,302.7552219741665,291.79208492313614,293.0469665527344,43730000
2022-02-04,292.0353001493062,300.3913916526521,291.8018448276198,297.6092834472656,35096500
2022-02-07,297.8330183026639,299.4575276563962,291.73373110957107,292.7551574707031,28533300
2022-02-08,293.0469791946189,297.2396157585428,291.7823899972102,296.266845703125,32421200
2022-02-09,301.43230080464684,303.43620506618737,299.0198496786087,302.7358093261719,31284700
2022-02-10,295.76098086196566,300.7026390949377,292.5119328248421,294.14617919921875,45386200
2022-02-11,294.93411130749297,296.00416414551785,286.2083640297064,287.00604248046875,39175600
2022-02-14,285.7706452442049,288.679247863717,283.4165583613439,286.9671630859375,36359500
2022-02-15,291.84074211252357,292.609209051119,288.932139576683,292.2882080078125,27058300
2022-02-16,290.8455137721883,293.2824672069494,286.2737867487392,291.947021484375,29982100
2022-02-17,288.88621849493984,289.31512471612086,282.6866227036371,283.3982238769531,32461600
2022-02-18,285.65969963957934,286.44927025529336,279.0896820107594,280.6688232421875,34264000
2022-02-22,277.812704676035,284.1877834917161,277.32531396607703,280.464111328125,41736100
2022-02-23,282.86208392715645,284.34377082174444,273.03629965616943,273.2019958496094,37811200
2022-02-24,265.6376972494891,287.71649070941305,264.67264340429557,287.1608581542969,56989700
2022-02-25,287.696996878739,290.1241930471081,284.2949895617122,289.812255859375,32546700
2022-02-28,286.8879425112131,291.59615384176226,285.6109811188131,291.2549743652344,34627500
2022-03-01,288.9252256042664,292.40520263800084,284.7824043016217,287.5118103027344,31217800
2022-03-02,287.9114181165959,293.86734790006096,286.2933071815327,292.61962890625,31873000
2022-03-03,295.2515954797372,295.4855335304221,286.6345004718667,288.4573669433594,27314500
2022-03-04,286.8684448672686,288.20389071093314,279.92800561542646,282.5501403808594,32356500
2022-03-07,281.25370554415764,282.3844556560814,271.5058905254741,271.8763122558594,43157200
2022-03-08,270.79433053911623,276.7989890743879,263.1910455663884,268.8935241699219,48159500
2022-03-09,276.2920648815301,282.29672236396794,273.6991425767522,281.2244567871094,35204500
2022-03-10,275.8825917940099,279.37232549393326,273.50412305098996,278.3877868652344,30628000
2022-03-11,280.69809115784795,282.20902043254233,272.38320559743175,273.007080078125,27209300
2022-03-14,273.2702392726219,278.2026312310251,268.8642376481267,269.4685974121094,30660700
2022-03-15,273.27997605054975,280.56159442132866,271.7008349155803,279.9084777832031,34245100
2022-03-16,281.8190075227114,287.1413348422436,276.0580762146753,286.96588134765625,37826300
2022-03-17,285.8936727522642,288.155143210263,282.0725162060414,287.7749938964844,30816600
2022-03-18,287.92121502824654,293.4092397879423,285.3478072645001,292.8536071777344,43390600
2022-03-21,291.35242032316927,292.5708970455594,287.46302239668256,291.6156005859375,28351200
2022-03-22,292.2395107234234,297.3083869242725,291.2354868689751,296.39208984375,27599700
2022-03-23,292.9316131142483,295.583020120207,290.2119642602753,291.93731689453125,25715400
2022-03-24,291.59615286917006,296.5285448908371,290.79682489779265,296.4310607910156,24484500
2022-03-25,297.53256612739574,297.7957464215104,291.74236167311045,296.0216369628906,22566500
2022-03-28,296.65524087861996,302.9620783750849,296.65524087861996,302.8646240234375,29578200
2022-03-29,305.9936384202282,307.85547449791466,301.25618526094905,307.455810546875,30393400
2022-03-30,305.8474309093087,307.98220462024,303.72238478405603,305.94488525390625,28163600
2022-03-31,305.9838444599312,307.19259350188827,300.12542906904645,300.5348205566406,33422100
2022-04-01,301.56812540407276,302.3089688081705,297.83472562662047,301.61688232421875,27110500
2022-04-04,302.2699782371281,307.16337043885454,301.899556524031,307.02691650390625,24289600
2022-04-05,305.3697818354029,306.92943814434017,302.05553077139234,303.0400695800781,23156700
2022-04-06,297.4935298817285,299.25788178865815,289.22737312175093,291.947021484375,40110400
2022-04-07,289.1786849009009,295.99239810286326,288.87650501412816,293.7698974609375,31411200
2022-04-08,292.8633276253669,293.52617184109016,288.808233411817,289.4808349609375,24361900
2022-04-11,284.4315461324585,285.2308444774175,277.81277039604595,278.06622314453125,34569300
2022-04-12,281.945792962261,283.4079652196335,273.4164547942549,274.9468688964844,30966700
2022-04-13,275.6000023217637,281.3024506732569,274.2060420766694,280.3666687011719,21907200
2022-04-14,280.82480674477745,281.03925987078986,272.2759834561352,272.7731018066406,28221600
2022-04-18,271.8762645298716,275.336726354856,271.3206320318311,273.4456481933594,20778000
2022-04-19,272.3344734724712,278.9532485087538,271.3889341815737,278.10516357421875,22297700
2022-04-20,282.1017411061781,282.3941933852175,278.17337311629467,279.1383972167969,22906700
2022-04-21,281.30243518120113,285.90340510019286,272.9973074218899,273.7283935546875,29454600
2022-04-22,274.5764576123665,276.0581445949156,266.4857827129163,267.119384765625,29405800
2022-04-25,266.39803633315773,274.02080482203013,263.9415679894354,273.6406555175781,35678900
2022-04-26,270.5018646305653,271.34016243652076,263.1910034243338,263.40545654296875,46518400
2022-04-27,274.9858557260027,283.63216251371057,272.11999585469886,276.0776062011719,63477700
2022-04-28,277.9979262014816,283.6419191689695,274.36198065629725,282.3259582519531,33646600
2022-04-29,281.3316542777626,282.5696457327582,269.52706543762076,270.5213317871094,37073900
2022-05-02,270.7065493914021,277.75423001648835,269.25413454359216,277.29608154296875,35151100
2022-05-03,276.7989361292909,276.96466206724233,273.0850211320763,274.6739196777344,25978600
2022-05-04,275.4634656066809,283.5444115470414,269.75126101959535,282.6671142578125,33599300
2022-05-05,278.33911462820026,279.12868525425324,267.42155005496926,270.35565185546875,43260400
2022-05-06,267.8796356714591,272.2076668455458,264.4289016817492,267.8016662597656,37780300
2022-05-09,263.2494978241472,265.4914834457657,256.67947982600253,257.9076843261719,47726000
2022-05-10,264.8383871382154,266.84643464097286,258.38533839168707,262.70361328125,39336400
2022-05-11,258.9799118410286,264.51666298143766,252.76080183031553,253.97927856445312,48975900
2022-05-12,251.1914311623768,253.32620489164097,243.71485931707107,248.9104461669922,51033800
2022-05-13,250.8600721662663,256.4065823245107,248.9105087995154,254.5349884033203,34925100
2022-05-16,253.40416279680898,259.11639723328454,249.32958371033374,254.90533447265625,32550900
2022-05-17,259.399100730676,261.5631169343919,255.8411540674959,260.0912170410156,28828800
2022-05-18,256.96462907264123,257.55086612903364,246.9693931124063,248.24932861328125,31356000
2022-05-19,248.07347143525826,251.75697618113554,246.09983733156085,247.33091735839844,32692300
2022-05-20,251.3368013062836,252.6069865660278,240.78465354901417,246.7642059326172,39199300
2022-05-23,249.6269875262943,255.49906389536844,247.6142481517101,254.66856384277344,33175400
2022-05-24,251.97193543806088,255.33296663068452,247.6826631718346,253.66221618652344,29043900
2022-05-25,252.21614400385604,258.508329616122,251.22931223025788,256.49560546875,28547900
2022-05-26,256.2513624145197,260.98028950347117,255.4306424883963,259.7980651855469,25002100
2022-05-27,262.3188585448169,267.06731562839224,261.41995783588675,266.9696044921875,26910800
2022-05-31,266.2759307760197,268.4645173068934,262.75853826764757,265.6310729980469,37827700
2022-06-01,268.88472142460097,271.3175713549136,263.8431295434479,266.16851806640625,25292200
2022-06-02,258.3813599596805,268.34727041092106,255.59675637137263,268.27886962890625,44008200
2022-06-03,264.1068702171186,267.17482718772595,262.25047775674227,263.8235168457031,28059000
2022-06-06,265.8167420959057,267.8880873887345,261.08781439672373,262.58270263671875,22400300
2022-06-07,260.52110337657393,266.8621599467659,259.8371551972532,266.2466125488281,22860700
2022-06-08,265.47480662882936,266.73521213389995,263.4229913412699,264.20465087890625,17372300
2022-06-09,261.6349682995289,266.45182722597934,258.5572606402289,258.7135925292969,26439700
2022-06-10,254.60014614141426,254.60014614141426,246.73489104071965,247.18434143066406,31422800
2022-06-13,239.4851805295695,243.30545685676884,235.98733310322459,236.70057678222656,46135800
2022-06-14,238.26384714045005,240.10070925355024,235.96776949907485,238.87939453125,28651500
2022-06-15,242.61176352857115,249.44136191947268,240.7651359682679,245.9825897216797,33111700
2022-06-16,240.33522097758944,241.7421780918866,237.44315571698203,239.34840393066406,33169200
2022-06-17,239.08455825337097,244.75146133793058,238.4299353753546,241.96685791015625,43084800
2022-06-21,244.516978512664,248.90394646915755,243.78418966142996,247.91712951660156,29928300
2022-06-22,246.1095868286238,251.26843424817747,244.6244638607428,247.32113647460938,25939900
2022-06-23,249.7051226545584,253.41790737395362,247.8096398760689,252.9196014404297,25861400
2022-06-24,255.80191363508214,261.8303359897914,255.71398255656243,261.5567626953125,33923200
2022-06-27,262.05503788318345,262.1429689613932,257.2381799786484,258.8112487792969,24615100
2022-06-28,257.9221419564602,260.78489654166776,250.43792167575154,250.59425354003906,27295500
2022-06-29,251.6787647282544,255.9582563004503,249.8907581797154,254.28750610351562,20069800
2022-06-30,251.15114032175472,253.57423939510866,247.0963815241397,250.93618774414062,31730900
2022-07-01,250.506354989603,253.80876541831714,248.76718886364193,253.6231231689453,22837700
2022-07-05,250.28157571455267,256.9450756953764,248.89416404155705,256.81805419921875,22941000
2022-07-06,257.6973828261266,261.84007244359304,256.37835708328197,260.1009216308594,23824400
2022-07-07,259.0359936333195,262.8855804850251,258.9382824803674,262.24072265625,20859900
2022-07-08,258.71356617323374,261.9476053921388,257.2479884069412,261.5177001953125,19658800
2022-07-11,259.55379543105175,260.41360575508605,256.16342461352093,258.4399719238281,19455200
2022-07-12,259.7785332128201,259.83715393450507,246.25612518586624,247.84872436523438,35868500
2022-07-13,244.44860746990463,247.73150231895372,242.41633781014775,246.92054748535156,29497400
2022-07-14,244.81988208668008,249.28500115876392,240.29612738205486,248.24932861328125,25102800
2022-07-15,249.85169876625037,254.39498387786978,248.9235024960798,250.82875061035156,29774100
2022-07-18,253.78922102936602,254.85420398035012,247.48723950429894,248.41543579101562,20975000
2022-07-19,251.66898635467277,253.75989149262034,247.85849034611635,253.57424926757812,25012600
2022-07-20,253.93576521951553,258.7917140181286,252.96849344718146,256.2513732910156,22788300
2022-07-21,253.82829056890776,258.81126061612775,251.13161811146432,258.76239013671875,22404700
2022-07-22,259.1532104358892,259.2411415200037,253.1248175148645,254.38519287109375,21881300
2022-07-25,255.01053548017936,255.49906141021802,250.9166858010749,252.89031982421875,21056000
2022-07-26,253.89667859982464,253.91623871980474,243.8428365645717,246.11935424804688,39348000
2022-07-27,255.1668665380829,263.85284204135934,252.9098791339182,262.5729064941406,45994000
2022-07-28,263.5597258949392,271.4640714641904,261.72286372035086,270.06689453125,33459300
2022-07-29,271.3272998322268,275.5286106924797,270.28184723835176,274.2975158691406,32152800
2022-08-01,271.4445457557554,274.8251367286238,269.5099724039233,271.63018798828125,21539600
2022-08-02,269.6662499491966,271.51289184265016,266.1293278184489,268.5133361816406,22754200
2022-08-03,270.4088660501321,276.99418564890556,270.26228442614376,275.9878234863281,23518900
2022-08-04,275.33322553041455,277.2873294158462,273.74065591028534,277.1407775878906,18098700
2022-08-05,272.7440003491173,277.1407333901582,272.2847848165851,276.417724609375,16774600
2022-08-08,277.5315607614773,279.3586727325531,272.91012468234504,273.8871765136719,18739200
2022-08-09,273.22284517181765,276.5838767377797,271.2394009177053,275.82177734375,23405200
2022-08-10,281.5570202861987,283.1593696760918,280.3552358808387,282.5242919921875,24687800
2022-08-11,284.175504994771,284.52722930944947,279.9351040144919,280.4333801269531,20065900
2022-08-12,281.85993143304614,285.2112121582031,280.35526321914153,285.2112121582031,22619700
2022-08-15,284.32206303277985,287.4290804829766,283.4524726514288,286.7353820800781,18085700
2022-08-16,285.28931942726337,287.29229332427917,283.7553709027829,285.9927978515625,18102900
2022-08-17,283.6918259890048,287.226484746111,283.4274728487166,285.2388610839844,18253400
2022-08-18,284.132517315576,285.8166148810079,283.0456721434277,284.1129455566406,17186200
2022-08-19,282.8693837672335,283.21208370807085,279.5991078037717,280.1767883300781,20570000
2022-08-22,276.1917493413098,276.5638218680338,271.4332130398437,271.9521484375,25061100
2022-08-23,270.66949462890625,273.03896194737587,269.65119559556206,270.66949462890625,17527400
2022-08-24,269.6610085134701,271.4430244316459,269.3672528796194,270.0330810546875,18137000
2022-08-25,271.54091514615766,273.195639956881,268.78957434075147,273.0292053222656,16583400
2022-08-26,273.2543867966453,274.48809473855994,262.3861154474646,262.4938049316406,27549300
2022-08-29,260.30059568573864,261.81822869891334,258.34234411748866,259.69354248046875,20338500
2022-08-30,261.1034284098942,261.4754710261423,255.21887418345176,257.48065185546875,22767100
2022-08-31,259.8502411813964,261.5343090715317,255.8749624724591,256.0120544433594,24791800
2022-09-01,253.46626383334169,255.44411686039697,250.07849729586817,254.96432495117188,23263400
2022-09-02,256.23720323972685,259.2137238025939,249.1581137933587,250.7149200439453,22855400
2022-09-06,250.85204083793536,252.44799078544023,246.6809553860228,247.96360778808594,21328200
2022-09-07,249.38332474051592,253.4271039157159,247.93422281842027,252.7025604248047,24126700
2022-09-08,252.13465383459854,254.9936839784181,249.4714159507378,253.12355041503906,20319900
2022-09-09,255.06227583640336,259.6935517170331,254.85666778097755,258.9396057128906,22084700
2022-09-12,260.23205814335745,261.8672114032807,259.62500491841365,261.0838928222656,18747700
2022-09-13,253.43689095320934,254.96432464482666,246.33822967440065,246.72988891601562,33353300
2022-09-14,248.23776104063654,248.92314610750662,244.64437117407763,246.95510864257812,23913000
2022-09-15,244.55621930906506,246.15218396913423,238.9262467864511,240.2578582763672,31530900
2022-09-16,239.16124972888457,240.17954887293567,237.00717607223177,239.63124084472656,39791800
2022-09-19,237.4086217444272,240.02288570350754,235.8224428106707,239.41583251953125,26826900
2022-09-20,237.01698045564265,238.4269090035508,234.63769708426776,237.3890380859375,26660300
2022-09-21,239.17105337813675,242.4902891041455,233.91313789195507,233.96209716796875,28625600
2022-09-22,232.90462550627097,238.76959382847815,232.61089974845348,235.94970703125,31061200
2022-09-23,234.53977696593785,236.09659827223658,230.29037477151613,232.95359802246094,34176000
2022-09-26,232.10176387611173,236.40991123435145,231.95488604827668,232.493408203125,27694200
2022-09-27,234.9705839342444,236.75259989953264,229.60497922142935,231.47511291503906,27018700
2022-09-28,231.86677170466896,237.27155015003342,229.83018830583202,236.03785705566406,29029700
2022-09-29,233.9033272029391,234.94119800713992,229.51684845035993,232.54234313964844,27484200
2022-09-30,233.31584731377308,235.51888005222983,227.87191102607457,228.03836059570312,35694800
2022-10-03,230.49596508932703,236.56654092682268,229.76162087655888,235.71470642089844,28880400
2022-10-04,239.97393462690772,245.13393168782224,239.86623019314112,243.68482971191406,34888400
2022-10-05,240.85513801638095,245.34932142534083,239.00459102796964,243.9981231689453,20347100
2022-10-06,242.7546304477217,245.11432699777998,240.94325684585763,241.638427734375,20239900
2022-10-07,235.87139983946656,236.28264582394613,228.30276156963245,229.35043334960938,37769600
2022-10-10,228.18524977908294,229.66372422317414,221.99716811850382,224.46456909179688,29743600
2022-10-11,222.86858659888884,224.27852999445886,219.43186077739125,220.70472717285156,30474000
2022-10-12,220.69492820055035,223.10358401151333,219.28499973345657,221.03762817382812,21903900
2022-10-13,215.260813649644,231.1716079398188,214.55584187664203,229.35043334960938,42551800
2022-10-14,230.62326425216398,232.2877899192671,223.57356209482342,223.78897094726562,30198600
2022-10-17,230.89743494920083,233.9718891188807,230.2316216892533,232.5717315673828,28142300
2022-10-18,238.16254566937874,238.83812986679797,230.45681608847852,233.521484375,26329600
2022-10-19,232.0919634303183,234.60832380326266,229.3993675920163,231.5436553955078,19985700
2022-10-20,230.84846242588492,236.27281204109534,229.96724036243702,231.22052001953125,21811000
2022-10-21,229.83999500388313,237.9275687099277,229.60499943406603,237.06593322753906,26299700
2022-10-24,238.67169753815492,242.6665325599833,236.26305645781395,242.08885192871094,24911200
2022-10-25,242.0986367000862,245.79973097949443,240.69849399609458,245.42767333984375,34775500
2022-10-26,226.34450095549056,233.32567243013398,225.2576707603945,226.4913787841797,82543200
2022-10-27,226.21721240884574,228.81190467591765,221.06701621251608,222.0167694091797,40424600
2022-10-28,221.51741001672517,231.6611531534628,221.33137373801566,230.94638061523438,40647700
2022-10-31,228.88043444903704,230.01622392707068,226.32491559359812,227.2844696044922,28357300
2022-11-01,229.70292175771823,230.819124587179,222.58467291232594,223.40713500976562,30592300
2022-11-02,224.67018647629374,226.47177415281237,215.4468093670209,215.5055694580078,38407000
2022-11-03,215.49576989713026,215.80909728979998,209.51331132332834,209.77767944335938,36633900
2022-11-04,213.00880699714827,216.96446839951057,208.97479880274778,216.76864624023438,36789100
2022-11-07,217.35613859957564,223.642124352485,216.66095271783695,223.11338806152344,33498000
2022-11-08,223.92604919971197,226.81446708596394,221.12574904260384,224.09249877929688,28192500
2022-11-09,222.6238325426508,223.85754063557675,219.64729662851667,219.8235321044922,27852900
2022-11-10,230.515571727907,238.2506742370908,230.0945548202056,237.90797424316406,46268000
2022-11-11,237.91775861613573,242.81338710367922,236.87987282694763,241.95175170898438,34620200
2022-11-14,236.93864547897454,238.81856512501489,234.21667709082797,236.50782775878906,31123300
2022-11-15,240.53201293680507,241.84403773398816,235.01953069663728,236.91903686523438,31390100
2022-11-16,238.39183934631183,239.38355273007272,236.0647768196357,237.35104370117188,24093300
2022-11-17,233.4726257376434,238.8435381539188,233.3253489732536,237.30197143554688,23123500
2022-11-18,239.09882143559938,239.3246657828085,234.6999806378717,236.85031127929688,27613500
2022-11-21,237.05648905453265,240.23780185752938,236.8208462425614,237.66526794433594,26394700
2022-11-22,239.17737646147847,240.8662199512073,236.34955769689049,240.59129333496094,19665700
2022-11-23,240.66983559815458,243.78240928452703,239.84505578484715,243.0950927734375,19508500
2022-11-25,242.82998203144444,244.19480161069367,242.26048692164872,243.00672912597656,9200800
2022-11-28,241.6222587467849,242.18192539702906,236.43790722800586,237.38050842285156,24778200
2022-11-29,237.027064989401,238.39188472426275,233.8948640019652,235.97645568847656,17956300
2022-11-30,236.21211456463936,250.7047337909563,235.51496952522623,250.51817321777344,47594200
